time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-11-01T02:24:45.520Z,52.0435,-176.1233333,3.31,-0.71,ml,5,127,0.01839,0.15,av,av70809389,2018-11-02T01:32:06.670Z,"41km ENE of Adak, Alaska",earthquake,0.71,0.81,0.088,5,reviewed,av,av
2018-11-01T02:23:12.610Z,37.491,-118.8566667,6.54,0.63,md,16,292,0.1013,0.03,nc,nc73104581,2018-11-01T16:57:03.952Z,"18km WSW of Toms Place, CA",earthquake,2.14,1.78,0.168,14,reviewed,nc,nc
2018-11-01T02:23:06.630Z,18.0143,-67.0996,10,1.67,md,3,134,0.0127,0.48,pr,pr2018305001,2018-11-01T04:01:10.848Z,"3km SW of Palmarejo, Puerto Rico",earthquake,4.11,3.29,0.01,2,reviewed,pr,pr
2018-11-01T02:21:15.130Z,46.5351666666667,-121.4155,2.9,1.15,ml,12,127,,0.18,uw,uw61501867,2018-11-01T05:48:09.790Z,"21km ESE of Packwood, Washington",earthquake,0.56,0.99,0.167289068599453,6,reviewed,uw,uw
2018-11-01T02:17:12.604Z,62.9782,-149.5243,59,2.1,ml,,,,0.54,ak,ak20307675,2018-11-01T02:22:07.254Z,"54km SSW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-11-01T02:12:27.560Z,52.0473333,-176.1196667,3.24,-1.02,ml,4,120,0.01835,0.19,av,av70809384,2018-11-02T01:30:58.770Z,"41km ENE of Adak, Alaska",earthquake,0.78,1.37,0.236,4,reviewed,av,av
2018-11-01T02:04:33.900Z,36.9523333,-121.5688333,5.05,1.19,md,21,79,0.01099,0.11,nc,nc73104576,2018-11-01T23:20:03.638Z,"6km S of Gilroy, CA",earthquake,0.25,0.52,0.208,18,reviewed,nc,nc
2018-11-01T02:01:33.430Z,52.0498333,-176.1205,4.08,-0.39,ml,5,114,0.01699,0.19,av,av61809351,2018-11-02T01:29:16.550Z,"41km ENE of Adak, Alaska",earthquake,0.74,1.22,0.072,5,reviewed,av,av
2018-11-01T01:57:18.990Z,32.9273333,-116.3118333,4.75,1.41,ml,57,60,0.09938,0.16,ci,ci37410162,2018-11-01T19:44:57.220Z,"24km ENE of Pine Valley, CA",earthquake,0.15,0.69,0.14,25,reviewed,ci,ci
2018-11-01T01:55:51.542Z,61.8481,-157.7095,9,1.6,ml,,,,1.06,ak,ak20307672,2018-11-01T01:59:39.026Z,"114km ESE of Holy Cross, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-11-01T01:55:27.385Z,61.0099,-148.1781,12,2.1,ml,,,,0.6,ak,ak20307670,2018-11-01T01:59:38.796Z,"38km NE of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-01T01:54:08.900Z,32.9273333,-116.3105,5.53,0.82,ml,28,83,0.1004,0.18,ci,ci37410154,2018-11-01T16:30:08.380Z,"24km ENE of Pine Valley, CA",earthquake,0.22,1.17,0.094,13,reviewed,ci,ci
2018-11-01T01:51:22.660Z,36.3846667,-117.8186667,1.37,1.86,ml,31,79,0.1659,0.15,ci,ci37410146,2018-11-02T02:04:16.495Z,"20km NE of Olancha, CA",earthquake,0.21,0.83,0.129,23,reviewed,ci,ci
2018-11-01T01:34:09.980Z,33.5366667,-116.4515,6.21,0.88,ml,52,43,0.02529,0.15,ci,ci37410130,2018-11-01T16:25:01.660Z,"19km SW of La Quinta, CA",earthquake,0.15,0.3,0.134,23,reviewed,ci,ci
2018-11-01T01:19:07.120Z,38.8363342,-122.8246689,1.86,0.93,md,14,68,0.008744,0.04,nc,nc73104561,2018-11-01T01:49:02.213Z,"9km NW of The Geysers, CA",earthquake,0.32,0.49,0.09,3,automatic,nc,nc
2018-11-01T01:15:53.202Z,61.6101,-149.8648,33.5,1.1,ml,,,,0.39,ak,ak20307529,2018-11-01T01:18:44.451Z,"3km SW of Houston, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-01T01:14:36.340Z,52.076,-176.1341667,-0.92,-0.74,ml,5,128,0.02262,0.09,av,av70809374,2018-11-02T01:21:50.310Z,"42km ENE of Adak, Alaska",earthquake,0.27,0.29,0.356,5,reviewed,av,av
2018-11-01T01:07:52.060Z,38.8395004,-122.8261642,1.06,1.05,md,10,94,0.007337,0.04,nc,nc73104556,2018-11-01T01:09:29.188Z,"9km WNW of Cobb, CA",earthquake,0.34,0.5,,1,automatic,nc,nc
2018-11-01T01:07:20.290Z,33.497,-116.7873333,4.61,0.17,ml,14,121,0.0188,0.08,ci,ci37410114,2018-11-01T16:18:41.667Z,"9km NE of Aguanga, CA",earthquake,0.19,0.24,0.153,5,reviewed,ci,ci
2018-11-01T01:06:31.520Z,38.8364983,-122.8258362,1.6,0.91,md,13,79,0.007821,0.04,nc,nc73104551,2018-11-01T01:08:09.379Z,"9km NW of The Geysers, CA",earthquake,0.32,0.56,0.14,3,automatic,nc,nc
2018-11-01T01:05:19.190Z,-55.8983,-26.652,10,5,mb,,102,5.875,0.72,us,us2000i51r,2018-11-01T01:52:05.040Z,"95km NNE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,8.2,1.8,0.099,33,reviewed,us,us
2018-11-01T01:04:54.120Z,38.8348333,-122.8266667,1.91,1.7,md,40,57,0.007843,0.06,nc,nc73104546,2018-11-02T07:34:02.962Z,"9km NW of The Geysers, CA",earthquake,0.17,0.24,0.126,10,reviewed,nc,nc
2018-11-01T01:04:25.320Z,38.8361667,-122.8245,1.86,2.14,md,51,35,0.008915,0.05,nc,nc73104541,2018-11-02T02:06:03.352Z,"9km NW of The Geysers, CA",earthquake,0.11,0.17,0.222,29,reviewed,nc,nc
2018-11-01T00:57:11.410Z,33.4926667,-116.7918333,4.42,0.49,ml,20,57,0.0209,0.16,ci,ci37410106,2018-11-01T16:02:33.933Z,"9km NE of Aguanga, CA",earthquake,0.27,0.44,0.119,14,reviewed,ci,ci
2018-11-01T00:52:37.860Z,32.8626,-100.9207,3.69,2.4,mb_lg,,51,0.034,0.3,us,us2000i50z,2018-11-01T18:25:42.766Z,"16km N of Snyder, Texas",earthquake,4.6,3.1,0.088,34,reviewed,us,us
2018-11-01T00:52:13.209Z,58.3644,-154.5029,10,1.3,ml,,,,1.32,ak,ak20307528,2018-11-02T01:04:11.490Z,"108km NNW of Larsen Bay, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-01T00:49:10.410Z,61.3141,-147.1605,16.3,1.5,ml,,,,0.69,ak,ak20307526,2018-11-01T00:53:15.416Z,"48km WNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-01T00:44:33.080Z,52.043,-176.1263333,4.26,-1.14,ml,4,125,0.0173,0.11,av,av70809369,2018-11-02T01:13:18.590Z,"40km ENE of Adak, Alaska",earthquake,0.55,0.89,0.237,4,reviewed,av,av
2018-11-01T00:39:15.340Z,39.9306,20.2476,10,4,mb,,90,0.41,0.56,us,us2000i50u,2018-11-01T02:09:50.040Z,"11km S of Libohove, Albania",earthquake,4.6,2,0.299,3,reviewed,us,us
2018-11-01T00:37:09.410Z,33.4858333,-116.7805,4.54,0.53,ml,26,40,0.03123,0.15,ci,ci37410098,2018-11-01T16:02:50.468Z,"9km ENE of Aguanga, CA",earthquake,0.23,0.41,0.079,15,reviewed,ci,ci
2018-11-01T00:31:33.533Z,63.1321,-150.2407,87.9,1.8,ml,,,,0.57,ak,ak20307520,2018-11-01T00:38:49.992Z,"70km WSW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-11-01T00:25:48.940Z,52.0745,-176.1343333,-1.37,-0.46,ml,5,124,0.02118,0.09,av,av61809276,2018-11-02T01:05:48.770Z,"41km ENE of Adak, Alaska",earthquake,0.21,0.47,0.189,5,reviewed,av,av
2018-11-01T00:23:57.909Z,39.2442,-120.0883,7.9,-0.4,ml,3,180.95,0.047,0.0298,nn,nn00663656,2018-11-02T02:04:21.473Z,"3km W of Tahoe Vista, California",earthquake,,5.2,0.17,2,reviewed,nn,nn
2018-11-01T00:23:47.980Z,52.0763333,-176.1366667,-1.09,-0.92,ml,5,127,0.02246,0.07,av,av70809364,2018-11-02T01:09:31.120Z,"41km ENE of Adak, Alaska",earthquake,0.22,0.42,0.216,5,reviewed,av,av
2018-11-01T00:21:18.163Z,69.498,-144.0648,0.7,3.3,ml,,,,0.94,ak,ak20307512,2018-11-01T17:24:07.729Z,"68km SSW of Kaktovik, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2018-11-01T00:15:28.730Z,34.1261667,-117.7815,6.41,1.1,ml,42,80,0.03627,0.18,ci,ci37410082,2018-11-01T16:12:45.300Z,"3km NNW of La Verne, CA",earthquake,0.21,0.5,0.141,20,reviewed,ci,ci
2018-11-01T00:14:45.524Z,39.2286,-120.0965,8.2,-0.3,ml,4,114.15,0.031,0.0514,nn,nn00663655,2018-11-02T02:04:20.119Z,"4km WSW of Tahoe Vista, California",earthquake,,2.2,0,2,reviewed,nn,nn
2018-11-01T00:10:21.340Z,17.9443,-65.1171,13,2.87,md,4,347,0.758,0.3,pr,pr2018305000,2018-11-01T04:00:08.984Z,"41km ESE of Vieques, Puerto Rico",earthquake,14.86,21.51,0.36,3,reviewed,pr,pr
2018-11-01T00:04:14.066Z,36.7259,-116.2191,4,-0.1,ml,5,303.47,0.006,0.0349,nn,nn00663734,2018-11-02T02:04:48.788Z,"52km ESE of Beatty, Nevada",earthquake,,2,0.03,2,reviewed,nn,nn
2018-10-31T23:59:59.190Z,45.791,-122.460166666667,1.24,1.32,ml,9,296,,0.22,uw,uw61501862,2018-11-01T05:37:05.910Z,"3km NW of Venersborg, Washington",explosion,7.57,16.56,0.101464613337936,3,reviewed,uw,uw
2018-10-31T23:50:49.760Z,32.8459,-100.918,1.36,3.1,mb_lg,,27,0.043,1.33,us,us2000i503,2018-11-01T18:25:25.787Z,"14km N of Snyder, Texas",earthquake,2.2,8.2,0.052,98,reviewed,us,us
2018-10-31T23:50:48.491Z,58.5923,-151.9538,31.7,2.6,ml,,,,0.59,ak,ak20307500,2018-11-01T01:51:18.040Z,"93km NNE of Kodiak, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-31T23:47:47.950Z,46.5596667,-112.383,2.37,1.4,ml,15,116,0.086,0.15,mb,mb80317609,2018-11-01T15:22:31.790Z,"21km W of Helena West Side, Montana",earthquake,0.46,0.8,0.013,3,reviewed,mb,mb
2018-10-31T23:47:05.270Z,52.0453333,-176.1175,4.35,-0.7,ml,4,126,0.02043,0.19,av,av61809256,2018-11-01T23:45:54.060Z,"41km ENE of Adak, Alaska",earthquake,1.1,1.28,0.137,4,reviewed,av,av
2018-10-31T23:46:00.360Z,52.0733333,-176.1361667,-1.22,-0.65,ml,5,120,0.01969,0.09,av,av61809251,2018-11-01T23:41:26.830Z,"41km ENE of Adak, Alaska",earthquake,0.27,0.36,0.349,5,reviewed,av,av
2018-10-31T23:45:27.056Z,60.0355,-152.9892,111.5,2,ml,,,,0.4,ak,ak20307496,2018-10-31T23:52:33.019Z,"51km SSW of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-10-31T23:38:06.430Z,33.5021667,-116.7851667,5.25,0.42,ml,14,76,0.07467,0.12,ci,ci37410074,2018-11-01T16:04:15.889Z,"10km NE of Aguanga, CA",earthquake,0.27,1.03,0.061,9,reviewed,ci,ci
2018-10-31T23:35:56.033Z,37.175,-116.0543,8.7,-0.5,ml,12,131.09,0.015,0.1351,nn,nn00663640,2018-11-01T00:34:18.690Z,"69km ENE of Beatty, Nevada",earthquake,,1.2,0.11,4,reviewed,nn,nn
2018-10-31T23:31:10.560Z,33.7816667,-116.9013333,7.93,1,ml,38,79,0.09618,0.2,ci,ci37410066,2018-11-01T16:02:00.252Z,"4km N of Valle Vista, CA",earthquake,0.24,0.76,0.103,27,reviewed,ci,ci
2018-10-31T23:28:12.800Z,52.0691667,-176.1031667,1.85,-0.75,ml,5,110,0.03054,0.15,av,av70809359,2018-11-01T23:44:11.460Z,"43km ENE of Adak, Alaska",earthquake,0.5,1.8,0.031,5,reviewed,av,av
2018-10-31T23:27:08.970Z,36.0805,-117.8591667,2.2,0.69,ml,10,165,0.03717,0.04,ci,ci37412189,2018-11-01T16:15:55.652Z,"9km ENE of Coso Junction, CA",earthquake,0.17,0.12,0.051,3,reviewed,ci,ci
2018-10-31T23:26:51.540Z,35.0425,-117.6733333,-0.82,1.36,ml,13,59,0.1095,0.13,ci,ci37410058,2018-11-01T16:12:18.930Z,"5km NNW of Boron, CA",quarry blast,0.4,31.61,0.112,6,reviewed,ci,ci
2018-10-31T23:26:16.960Z,46.4846667,-112.311,6.43,-0.16,md,3,191,0.132,0.01,mb,mb80317589,2018-11-01T14:47:59.570Z,"19km SW of Helena West Side, Montana",earthquake,2.06,5.86,,1,reviewed,mb,mb
2018-10-31T23:25:37.560Z,52.0766667,-176.1238333,-0.25,-1.05,ml,5,131,0.02609,0.05,av,av70809354,2018-11-01T23:43:04.210Z,"42km ENE of Adak, Alaska",earthquake,0.36,0.21,0.017,5,reviewed,av,av
2018-10-31T23:23:56.776Z,39.1872,-120.1726,5.6,-0.2,ml,4,159.52,0.042,0.0798,nn,nn00663653,2018-11-01T03:38:23.906Z,"4km NNW of Sunnyside-Tahoe City, California",earthquake,,4.4,0,1,reviewed,nn,nn
2018-10-31T23:18:46.700Z,6.0618,95.0842,10,4.6,mb,,84,2.03,0.72,us,us2000i4zq,2018-10-31T23:36:14.040Z,"32km NW of Sabang, Indonesia",earthquake,4.7,1.9,0.095,33,reviewed,us,us
2018-10-31T23:14:11.600Z,45.9021666666667,-122.423333333333,-0.84,0.87,ml,9,316,,0.19,uw,uw61501857,2018-11-01T05:38:32.390Z,"2km ESE of Amboy, Washington",explosion,2.31,31.61,0.220694199302233,7,reviewed,uw,uw
2018-10-31T23:10:12.660Z,38.7449989,-122.7151642,2.53,0.94,md,7,196,0.02422,0.02,nc,nc73104526,2018-10-31T23:11:50.137Z,"4km SSW of Anderson Springs, CA",earthquake,0.8,2.11,0.05,2,automatic,nc,nc
2018-10-31T23:09:01.910Z,30.3711,87.5667,10,4.9,mb,,63,6.106,0.96,us,us2000i4zp,2018-10-31T23:26:16.040Z,"119km WSW of Jiajuedibu, China",earthquake,8.7,1.8,0.05,126,reviewed,us,us
2018-10-31T23:04:15.440Z,52.0643333,-176.1176667,-1.8,-1.2,ml,5,103,0.02036,0.3,av,av70809344,2018-11-01T23:37:39.210Z,"42km ENE of Adak, Alaska",earthquake,0.56,3.68,0.383,5,reviewed,av,av
2018-10-31T23:00:58.390Z,37.1116667,-112.1665,20.48,1.46,md,8,157,0.2667,0.1,uu,uu60303147,2018-11-02T15:59:22.600Z,"32km ENE of Kanab, Utah",earthquake,0.64,1.31,0.167,4,reviewed,uu,uu
2018-10-31T22:52:49.340Z,32.3985,-116.3618333,18.54,1.38,ml,22,114,0.2648,0.13,ci,ci37410018,2018-10-31T23:30:01.110Z,"25km SSE of Campo, CA",earthquake,0.2,0.62,0.176,15,reviewed,ci,ci
2018-10-31T22:49:11.910Z,46.2946666666667,-122.326,-1.12,0.94,ml,7,131,,0.1,uw,uw61501847,2018-11-02T17:22:06.280Z,"29km S of Morton, Washington",explosion,0.41,31.61,0.235194083409883,5,reviewed,uw,uw
2018-10-31T22:48:22.550Z,52.0558333,-176.1183333,4.12,-1.04,ml,5,103,0.01761,0.14,av,av70809334,2018-11-01T23:26:08.300Z,"41km ENE of Adak, Alaska",earthquake,0.64,0.99,0.212,5,reviewed,av,av
2018-10-31T22:47:57.650Z,37.6481667,-118.8628333,4.25,0.34,md,13,117,0.0237,0.08,nc,nc73104521,2018-10-31T23:49:13.905Z,"10km E of Mammoth Lakes, CA",earthquake,0.64,0.92,0.201,13,reviewed,nc,nc
2018-10-31T22:36:49.118Z,61.7059,-149.8908,42.2,1.2,ml,,,,0.64,ak,ak20307240,2018-10-31T22:39:38.714Z,"9km ESE of Willow, Alaska",earthquake,,1.9,,,automatic,ak,ak
2018-10-31T22:20:18.760Z,52.0501667,-176.1233333,3.16,-0.68,ml,5,112,0.01522,0.26,av,av61809191,2018-11-01T23:32:49.950Z,"41km ENE of Adak, Alaska",earthquake,0.88,1.49,0.231,5,reviewed,av,av
2018-10-31T22:13:17.477Z,62.8649,-149.3053,74,1.2,ml,,,,0.4,ak,ak20307233,2018-10-31T22:16:54.344Z,"61km SSW of Cantwell, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-10-31T22:13:05.940Z,37.5856667,-119.0183333,1.89,0.16,md,9,219,0.02537,0.02,nc,nc73104511,2018-10-31T22:50:00.376Z,"7km SSW of Mammoth Lakes, CA",earthquake,0.5,0.58,0.193,8,reviewed,nc,nc
2018-10-31T22:03:43.982Z,64.9404,-147.3327,4.4,1.4,ml,,,,0.42,ak,ak20307229,2018-10-31T22:12:43.329Z,"18km NNE of Badger, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-31T22:03:27.880Z,33.1023333,-117.0225,-0.32,0.76,ml,12,92,0.1366,0.2,ci,ci37409994,2018-10-31T23:25:57.542Z,"6km ESE of Escondido, CA",quarry blast,0.49,31.61,0.19,4,reviewed,ci,ci
2018-10-31T22:01:54.240Z,51.8726667,-177.836,5.95,0.15,ml,4,241,,0.15,av,av61809171,2018-11-01T23:30:12.580Z,"21km E of Tanaga Volcano, Alaska",earthquake,1.13,2.08,0.23,4,reviewed,av,av
2018-10-31T21:58:58.800Z,19.1628333,-155.453,31.71,1.7,md,35,169,0.01135,0.1,hv,hv70677727,2018-11-01T00:04:56.120Z,"5km SSE of Pahala, Hawaii",earthquake,0.61,0.85,0.057,17,reviewed,hv,hv
2018-10-31T21:41:34.200Z,37.6431667,-118.861,3.96,0.18,md,9,132,0.02061,0.06,nc,nc73104506,2018-10-31T22:47:30.526Z,"10km E of Mammoth Lakes, CA",earthquake,0.76,0.61,0.269,8,reviewed,nc,nc
2018-10-31T21:41:21.820Z,52.0283333,-176.0761667,8.72,-1.12,ml,4,215,0.01766,0.03,av,av70809329,2018-11-01T23:21:52.310Z,"43km ENE of Adak, Alaska",earthquake,1.7,0.73,0.196,4,reviewed,av,av
2018-10-31T21:37:42.160Z,33.485,-116.79,4.51,0.7,ml,31,33,0.02863,0.15,ci,ci37409962,2018-10-31T23:22:01.280Z,"8km NE of Aguanga, CA",earthquake,0.18,0.36,0.144,19,reviewed,ci,ci
2018-10-31T21:37:01.520Z,52.0361667,-176.1108333,1.88,-1.02,ml,5,154,0.02901,0.07,av,av70809324,2018-11-01T23:19:42.210Z,"41km ENE of Adak, Alaska",earthquake,0.37,1.34,0.258,4,reviewed,av,av
2018-10-31T21:34:22.220Z,34.0248333,-117.1123333,8.49,0.84,ml,24,98,0.01061,0.12,ci,ci37409954,2018-10-31T22:00:58.179Z,"5km SSE of Mentone, CA",earthquake,0.2,0.42,0.134,16,reviewed,ci,ci
2018-10-31T21:29:28.800Z,38.7575,-122.726,2.09,1.3,md,38,62,0.01525,0.08,nc,nc73104501,2018-11-02T00:14:03.343Z,"3km SE of The Geysers, CA",earthquake,0.19,0.34,0.211,10,reviewed,nc,nc
2018-10-31T21:27:36.748Z,62.4401,-147.1085,10.4,1.2,ml,,,,0.59,ak,ak20307096,2018-10-31T21:32:11.022Z,"89km WNW of Glennallen, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-10-31T21:21:52.220Z,37.6425,-118.849,4.78,0.39,md,16,102,0.01136,0.05,nc,nc73104496,2018-10-31T22:46:04.553Z,"12km E of Mammoth Lakes, CA",earthquake,0.51,0.64,0.105,14,reviewed,nc,nc
2018-10-31T21:17:44.410Z,37.646,-118.854,4,0.31,md,10,125,0.01648,0.04,nc,nc71109759,2018-10-31T22:42:59.436Z,"11km E of Mammoth Lakes, CA",earthquake,0.56,0.39,0.143,10,reviewed,nc,nc
2018-10-31T21:15:40.860Z,-20.3979,-69.0003,106.07,4.4,mb,,44,0.293,0.55,us,us2000i4xl,2018-10-31T23:32:06.032Z,"120km E of Iquique, Chile",earthquake,5,5.5,0.155,12,reviewed,us,us
2018-10-31T21:05:27.900Z,37.6456667,-118.8531667,4.43,0.53,md,16,108,0.01574,0.04,nc,nc73104486,2018-10-31T22:30:26.566Z,"11km E of Mammoth Lakes, CA",earthquake,0.39,0.73,0.171,14,reviewed,nc,nc
2018-10-31T21:01:53.460Z,19.4043333,-155.2826667,0.42,1.95,ml,26,34,0.01233,0.1,hv,hv70677662,2018-11-02T20:03:05.720Z,"5km WSW of Volcano, Hawaii",earthquake,0.12,0.14,0.126,11,reviewed,hv,hv
2018-10-31T20:53:42.290Z,32.625,-116.9778333,-0.43,1.23,ml,19,225,0.04375,0.21,ci,ci37409914,2018-10-31T21:55:40.146Z,"6km SE of Bonita, CA",quarry blast,0.67,31.61,0.182,9,reviewed,ci,ci
2018-10-31T20:53:00.520Z,37.6441667,-118.85,5.53,0.62,md,18,105,0.01281,0.04,nc,nc73104481,2018-10-31T23:39:12.011Z,"11km E of Mammoth Lakes, CA",earthquake,0.42,0.7,0.18,15,reviewed,nc,nc
2018-10-31T20:47:11.870Z,51.3305,-174.3759,10,4.6,mb,,188,0.879,1.55,us,us2000i4wv,2018-11-01T18:32:18.040Z,"97km S of Atka, Alaska",earthquake,3,1.9,0.037,216,reviewed,us,us
2018-10-31T20:45:34.700Z,37.6488333,-118.851,5.08,0.53,md,18,111,0.01619,0.05,nc,nc73104476,2018-10-31T22:23:25.470Z,"11km E of Mammoth Lakes, CA",earthquake,0.54,0.7,0.145,16,reviewed,nc,nc
2018-10-31T20:43:27.560Z,37.6423333,-118.8501667,5.31,0.94,md,21,101,0.01216,0.05,nc,nc73104471,2018-10-31T23:44:12.754Z,"11km E of Mammoth Lakes, CA",earthquake,0.3,0.43,0.175,16,reviewed,nc,nc
2018-10-31T20:40:17.130Z,37.6486667,-118.8508333,5.24,0.48,md,18,111,0.01598,0.04,nc,nc73104466,2018-10-31T22:15:23.597Z,"11km E of Mammoth Lakes, CA",earthquake,0.58,0.74,0.138,15,reviewed,nc,nc
2018-10-31T20:38:24.736Z,61.0331,-151.8656,89.5,1.3,ml,,,,0.43,ak,ak20307070,2018-10-31T20:41:41.537Z,"49km NW of Nikiski, Alaska",earthquake,,1,,,automatic,ak,ak
2018-10-31T20:34:54.010Z,37.6395,-118.861,4.67,1.14,md,17,106,0.02,0.08,nc,nc73104461,2018-11-01T18:35:02.534Z,"10km E of Mammoth Lakes, CA",earthquake,0.59,0.8,0.216,16,reviewed,nc,nc
2018-10-31T20:34:37.110Z,37.6366667,-118.8596667,4.56,0.83,md,19,103,0.01784,0.08,nc,nc73104456,2018-11-01T17:41:02.219Z,"10km E of Mammoth Lakes, CA",earthquake,0.49,0.53,0.212,17,reviewed,nc,nc
2018-10-31T20:32:20.060Z,37.6471667,-118.8603333,5.15,0.58,md,15,114,0.02148,0.09,nc,nc73104446,2018-10-31T23:34:40.214Z,"10km E of Mammoth Lakes, CA",earthquake,0.62,0.87,0.169,13,reviewed,nc,nc
2018-10-31T20:30:56.440Z,37.6408333,-118.8696667,4,0.48,md,16,159,0.02186,0.07,nc,nc71109754,2018-10-31T22:12:52.243Z,"10km E of Mammoth Lakes, CA",earthquake,0.48,0.49,0.147,14,reviewed,nc,nc
2018-10-31T20:30:43.440Z,37.6443333,-118.8453333,5.81,0.39,md,15,102,0.009841,0.04,nc,nc73104451,2018-10-31T22:08:52.110Z,"12km E of Mammoth Lakes, CA",earthquake,0.42,0.64,0.146,12,reviewed,nc,nc
2018-10-31T20:29:01.080Z,37.6426667,-118.8505,4.17,0.28,md,9,112,0.01252,0.02,nc,nc73104441,2018-10-31T22:05:50.723Z,"11km E of Mammoth Lakes, CA",earthquake,0.54,1.6,0.07,6,reviewed,nc,nc
2018-10-31T20:26:11.080Z,37.6441667,-118.849,4.83,0.2,md,9,114,0.01212,0.04,nc,nc73104431,2018-10-31T22:03:20.566Z,"12km E of Mammoth Lakes, CA",earthquake,0.58,1.96,0.162,8,reviewed,nc,nc
2018-10-31T20:23:13.300Z,37.6458333,-118.8653333,4.08,0.76,md,18,103,0.02467,0.09,nc,nc73104426,2018-10-31T23:30:15.262Z,"10km E of Mammoth Lakes, CA",earthquake,0.65,0.75,0.184,15,reviewed,nc,nc
2018-10-31T20:22:13.920Z,37.641,-118.8501667,5.48,0.76,md,18,100,0.01174,0.04,nc,nc73104421,2018-10-31T23:25:07.256Z,"11km E of Mammoth Lakes, CA",earthquake,0.32,0.48,0.142,15,reviewed,nc,nc
2018-10-31T20:17:51.790Z,63.2629,-151.37,2.5,1.4,ml,,,,1,ak,ak20307068,2018-10-31T20:22:57.961Z,"122km NNW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-10-31T20:16:03.390Z,37.6433333,-118.8511667,5.06,1.46,md,31,84,0.01327,0.04,nc,nc73104406,2018-11-01T00:24:02.152Z,"11km E of Mammoth Lakes, CA",earthquake,0.24,0.32,0.317,30,reviewed,nc,nc
2018-10-31T20:14:59.160Z,37.5536,20.4142,10,4.4,mb,,131,2.105,0.82,us,us2000i4w1,2018-11-01T18:07:53.040Z,"40km WSW of Mouzaki, Greece",earthquake,6.7,2,0.17,11,reviewed,us,us
2018-10-31T20:12:46.450Z,37.6538333,-118.8463333,5.57,0.34,md,9,133,0.01789,0.02,nc,nc73104396,2018-10-31T20:35:09.223Z,"12km E of Mammoth Lakes, CA",earthquake,0.9,31.61,0.058,6,reviewed,nc,nc
2018-10-31T20:03:42.600Z,37.6481667,-118.848,4.69,0.21,md,9,121,0.01402,0.04,nc,nc73104386,2018-10-31T20:57:04.664Z,"12km E of Mammoth Lakes, CA",earthquake,1.22,2.54,0.162,8,reviewed,nc,nc
2018-10-31T19:49:14.677Z,62.9377,-151.3406,117.4,1.6,ml,,,,0.34,ak,ak20307062,2018-10-31T19:54:02.509Z,"93km NW of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2018-10-31T19:47:23.900Z,8.8678,-82.5191,10,3.4,ml,,157,0.182,1.49,us,us2000i4xn,2018-11-01T16:40:20.040Z,"5km ENE of Cerro Punta, Panama",earthquake,1.8,1.9,0.077,22,reviewed,us,us
2018-10-31T19:42:51.318Z,39.0556,-119.6755,7.9,1.3,ml,16,47.6,0.068,0.1814,nn,nn00663598,2018-10-31T20:15:27.235Z,"4km ENE of Johnson Lane, Nevada",earthquake,,1.1,0.37,10,reviewed,nn,nn
2018-10-31T19:41:07.670Z,35.0605,-118.339,-1.01,1.42,ml,20,44,0.06977,0.14,ci,ci37409842,2018-10-31T20:38:35.197Z,"13km SE of Tehachapi, CA",quarry blast,0.27,31.61,0.133,24,reviewed,ci,ci
2018-10-31T19:23:07.390Z,33.4956667,-116.7906667,5.28,0.3,ml,15,174,0.08261,0.09,ci,ci37409818,2018-10-31T20:43:24.000Z,"9km NE of Aguanga, CA",earthquake,0.24,0.71,0.068,5,reviewed,ci,ci
2018-10-31T19:10:35.490Z,36.047,-117.7183333,2.26,0.79,ml,13,72,0.04381,0.08,ci,ci37409810,2018-10-31T19:25:16.358Z,"21km E of Coso Junction, CA",earthquake,0.15,0.21,0.175,4,reviewed,ci,ci
2018-10-31T19:03:49.790Z,46.0001667,-112.4741667,-2,1.5,ml,7,112,0.059,0.1,mb,mb80317424,2018-10-31T19:34:47.540Z,"4km E of Butte, Montana",quarry blast,0.63,31.61,0.157,6,reviewed,mb,mb
2018-10-31T19:02:37.670Z,35.2918333,-118.5416667,7.62,1.04,ml,12,91,0.09888,0.1,ci,ci37409802,2018-10-31T20:27:10.835Z,"20km NNW of Tehachapi, CA",earthquake,0.25,0.63,0.173,10,reviewed,ci,ci
